hexID,slope_IC,NO,NumSpecies,LAT,LON,country,GDP,BC20,AC,AS,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,BC9,BC10,BC11,BC12,BC13,BC14,BC15,BC16,BC17,BC18,BC19,dx,dxx,dy,dyy,EL,BC21,HF,PC,RO,SL,TC,TP,TR,BD,CL,OC,pH,EC,CN,N2,BM,geometry
5392,0,0,0,75.29283844,-107.2499885,Canada,48579.06446,3448,-0.991113901,0.069597118,-152,32,87,12139,43,-321,364,12,-301,19,-301,60,15,1,80,36,4,17,4,0.004232938,-3.58E-05,-0.012363235,3.47E-06,156.9375,220,0,5.27E-06,6.5,0.718209743,-3.76E-05,0.0234375,2.2421875,1.21,13,24.57,7.2,1,15,2.62,9,-107.2499885|75.29283844
10518,0,0,0,83.07709381,-36.74998854,Greenland,49856.71957,6860,-0.990839362,0.132414579,-235,36,85,14026,-3,-422,420,-34,-392,-26,-392,181,32,5,58,91,17,75,17,0.060744803,-7.95E-05,-0.056009449,2.66E-05,823.25,195,0,-4.91E-05,29.4375,3.250119209,-3.34E-06,0.515625,10.203125,1.3,15,26.43,6.4,2,13,1.71,9,-36.74998854|83.07709381
13774,0.998982684,4613,44,46.72055284,8.250011459,Switzerland,86079.30653,16181,-0.990790486,0.102808811,59,78,294,6480,200,-65,265,149,-24,149,-26,1512,153,109,11,440,338,440,349,0.078189902,7.23E-05,-0.481917024,-1.94E-05,1280.1875,863,9.95929718,-6.33E-05,256.1875,25.84342194,0.000122846,0.296875,88.125,,,,,,,,5,8.250011459|46.72055284
2011,0,0,0,70.09913674,-153.7499885,United States,59704.09773,4163,-0.990626156,0.135072291,-109,62,134,14192,141,-318,460,81,-79,88,-284,116,27,3,72,74,10,50,15,0.000986701,0,-0.002554604,-2.20E-05,44,362,0,-2.49E-05,1.5,0.148239568,2.97E-06,-0.4453125,0.4453125,1.38,32,13.75,5.9,0,12,1.21,9,-153.7499885|70.09913674
17166,0,0,0,80.48409451,54.75001146,Russia,12285.6585,2788,-0.990483999,-0.126909971,-113,24,103,8219,5,-230,235,-3,-109,-3,-209,175,27,7,43,77,22,77,35,-0.114782028,-0.000119748,-0.149612933,0.000172272,172.0625,896,0,0.00014226,78.9375,8.601110458,-9.41E-05,3.4296875,27.1953125,,,,,,,,,54.75001146|80.48409451
21358,0,0,0,68.8005379,112.5000115,Russia,12285.6585,5983,-0.990334809,-0.051105604,-123,62,108,18007,177,-400,577,124,-353,124,-359,272,47,9,57,132,28,132,33,-0.00836148,-0.000159085,-0.04995672,-3.47E-05,302.4375,482,0,-6.02E-05,26.0625,2.895497322,-0.000133069,-1.125,9.09375,,,,,,,,9,112.5000115|68.8005379
5121,0,0,0,78.53161499,-111.1189106,Canada,48579.06446,5505,-0.990118206,-0.080314696,-167,32,81,12959,37,-352,389,10,-325,17,-325,96,22,2,75,59,7,39,7,-0.002364366,0,-0.00510527,3.98E-13,30.6875,130,0,-5.17E-06,2.6875,0.297262371,5.17E-06,0,0.921875,1.46,10,4.49,7.1,1,10,0.44,9,-111.1189106|78.53161499
6102,0,0,0,78.67109794,-97.79727503,Canada,48579.06446,4887,-0.990078568,-0.01608479,-158,23,65,12093,35,-316,352,11,-302,17,-302,127,30,3,78,80,10,49,10,-0.001538347,-0.00049359,-0.030396214,-2.60E-05,111,231,0,-0.000321869,16.4375,1.767571807,-0.000195933,-0.9140625,5.5546875,,,,,,,,9,-97.79727503|78.67109794
20808,0,0,0,55.81284961,105.0000115,Russia,12285.6585,7246,-0.989941299,-0.120442972,-36,84,172,13763,207,-283,489,139,-147,149,-233,498,83,16,51,243,49,210,85,-0.019020107,-2.44E-06,-0.082855515,0.000117713,868.875,633,0,0.000132247,43.75,4.790797234,-1.80E-05,2.359375,15,,,,,,,,9,105.0000115|55.81284961
9531,0,0,0,67.50189313,-50.24998854,Greenland,49856.71957,4405,-0.989910603,-0.141576707,-48,58,188,8837,121,-189,311,-30,-98,81,-156,190,25,7,38,73,25,65,31,-0.040998843,-9.21E-06,-0.110049963,-3.72E-05,180.75,526,3.168309212,-3.85E-05,58.4375,6.365848541,-7.17E-06,-0.78125,20.09375,,,,,,,,9,-50.24998854|67.50189313
104,0,0,0,71.227258,179.590835,Russia,12285.6585,5318,-0.989007413,0.135837629,-122,24,87,9740,13,-263,276,1,-193,1,-246,178,31,8,47,87,24,87,38,0.019101366,9.30E-06,-0.042784292,1.37E-05,328.3125,297,,-5.33E-06,23.125,2.489043236,2.83E-05,0.296875,7.859375,,,,,,,,9,179.590835|71.227258
11441,0,0,0,73.99455007,-23.99998854,Greenland,49856.71957,13461,-0.988963962,-0.147901028,-134,44,139,9793,42,-272,314,8,-109,14,-244,136,17,6,29,47,19,33,40,-0.091596879,-5.57E-05,-0.169073597,2.70E-05,885,372,0,1.62E-05,90.1875,9.742612839,-4.49E-05,0.4609375,30.9609375,,,,,,,,9,-23.99998854|73.99455007
8167,0,0,0,63.60574824,-68.99998854,Canada,48579.06446,12485,-0.988905072,0.008055688,-97,63,140,13132,136,-316,451,81,-282,81,-282,439,69,20,44,199,62,199,62,0.005744084,-0.000405434,-0.149365976,0.000143314,309,347,0.014023622,0.000146276,83.375,8.576330185,-0.000404907,1.2734375,27.8984375,1.33,32,16.48,5.9,2,12,1.4,9,-68.99998854|63.60574824
7462,0,0,0,72.82987428,-78.97462328,Canada,48579.06446,7290,-0.988839149,-0.07981392,-147,40,88,14784,91,-363,453,53,-340,54,-340,209,40,4,63,115,14,88,14,-0.004436221,-6.63E-06,-0.017305784,-5.20E-06,190.75,279,0,-2.50E-06,9.75,1.006224155,-9.34E-06,-0.1171875,3.2421875,1.33,32,16.48,5.9,2,12,1.4,9,-78.97462328|72.82987428
17330,0,0,0,81.27682317,56.57977683,Russia,12285.6585,,-0.988824427,-0.14386569,-113,24,101,8485,12,-231,243,2,-107,2,-210,197,23,10,25,68,31,68,49,-0.060016289,-0.000376658,-0.068741694,-9.76E-05,25.875,,0,-0.000247676,35.875,3.985537052,-0.000222748,-2.15625,12.578125,,,,,,,,9,56.57977683|81.27682317
20759,0,0,0,70.09913674,104.2500115,Russia,12285.6585,6472,-0.988378406,-0.112981454,-120,59,113,16449,164,-361,525,107,-327,110,-327,299,53,10,60,154,30,138,30,-0.030486606,0.000151182,-0.082049876,8.29E-06,310.8125,406,0,1.04E-06,43.6875,4.7671628,0.00015747,0.5234375,15.0390625,1.2,36,19.05,6.2,0,11,2.02,9,104.2500115|70.09913674
23668,0,0,0,-18.23005382,144.7500115,Australia,58783.83623,3854,-0.988309145,0.034385853,207,97,503,3017,294,102,192,236,166,240,158,910,233,6,104,655,20,326,28,0.000567327,1.24E-05,-0.032999646,-2.39E-05,910.625,1982,3.228061914,-2.30E-05,17.75,1.903482437,1.16E-05,-0.25,6,,,,,,,,3,144.7500115|-18.23005382
10238,0,0,0,63.68482,-40.93799,Greenland,49856.71957,26154,-0.988280058,0.104924552,-17,34,182,5525,78,-107,185,-83,56,59,-85,1162,145,50,33,421,155,168,413,0.021977978,6.67E-05,-0.088071063,-3.09E-06,183.1875,489,0,4.73E-05,46.75,5.111937523,1.55E-05,0.203125,15.96875,1.3,15,26.43,6.4,2,13,1.71,,-40.93799|63.68482
7646,0,0,0,-15.1172052,-75.32837271,Peru,6426.993309,6,-0.988113046,-0.034448665,202,49,482,1761,252,151,101,227,205,227,179,10,3,0,118,7,0,6,0,-0.001011894,3.14E-05,-0.159252346,-9.74E-05,513.625,1525,3.071263075,-0.000109478,87.1875,9.063714027,4.48E-05,-1.3515625,29.3984375,,,,,,,,6,-75.32837271|-15.1172052
4949,0,0,0,57.11170632,-113.2499885,Canada,48579.06446,5561,-0.988002539,-0.056933686,1,90,214,11753,209,-212,421,150,-152,150,-166,488,87,20,58,248,61,248,66,-0.002413759,-3.07E-05,-0.022123817,-7.93E-06,651.75,803,0,-1.07E-05,11.9375,1.284061313,-2.80E-05,-0.34375,4.125,1.36,17,17.64,5.9,1,13,1.23,9,-113.2499885|57.11170632
18511,0,0,0,35.02993402,73.50001146,Pakistan,1377.406266,7357,-0.987976849,-0.145010248,-9,93,304,7506,142,-162,304,97,-42,97,-110,842,153,19,56,421,71,421,127,-0.148798808,0.00026256,-0.827837884,0.000143712,3980.375,1009,8.126407623,6.30E-05,442.5,39.89377975,0.000219009,6.4375,151.5625,1.38,22,26.99,7.5,2,10,1.7,7,73.50001146|35.02993402
15625,0,0,0,41.52477935,33.75001146,Turkiye,10687.42346,4827,-0.98780787,0.14064911,93,89,307,7140,247,-44,291,24,194,194,-2,602,74,26,27,209,86,86,155,0.013163694,2.41E-06,-0.065874182,-9.79E-05,953.875,1201,19.40924072,-0.000102161,36.0625,3.813683271,8.25E-06,-1.9375,12.046875,,,,,,,,5,33.75001146|41.52477935
19382,0,0,0,32.431963,85.50001146,China,8599.066028,824,-0.987479031,0.045036864,-32,121,343,7896,136,-216,353,72,-132,74,-140,233,76,1,131,217,4,157,6,0.002551749,-1.85E-05,-0.063709289,-3.67E-05,4968,1225,0,-4.24E-05,35.125,3.686892986,-1.23E-05,-1,11.90625,,,,,,,,7,85.50001146|32.431963
8273,0,0,0,55.81284961,-67.49998854,Canada,48579.06446,16995,-0.987465024,-0.142265096,-41,69,160,12287,169,-263,432,78,-89,119,-221,767,100,38,36,296,115,292,123,-0.040734276,8.12E-05,-0.14499712,-6.37E-05,498.5625,413,0,-7.12E-05,77.75,8.362309456,8.85E-05,-0.765625,26.90625,,,,,,,,9,-67.49998854|55.81284961
22231,0,0,0,71.3976804,124.5000115,Russia,12285.6585,8891,-0.987430453,-0.054758478,-142,57,108,17087,142,-387,529,89,-354,91,-354,259,39,11,47,115,34,102,34,-0.013790325,-1.32E-05,-0.049169131,-2.68E-05,270.0625,346,0,-1.77E-05,26.75,2.849289179,-2.23E-05,-0.5703125,9.6796875,,,,,,,,9,124.5000115|71.3976804
6647,0,0,0,79.18670114,-89.99998854,Canada,48579.06446,7059,-0.987394333,-0.132940918,-220,38,78,16819,50,-441,491,16,-400,26,-413,83,22,1,100,62,3,46,4,-0.244883925,-0.000164183,-0.378377885,0.000243722,366.75,206,0,-0.000118198,200.0625,20.94221878,0.000185823,4.828125,69.0625,,,,,,,,9,-89.99998854|79.18670114
3531,0.999809221,6290,9,54.672727,-132.724834,United States,59704.09773,34322,-0.987307072,0.051312406,75,34,241,3863,156,13,143,62,123,133,29,3130,448,128,40,1258,386,466,1043,0.02685391,6.92E-05,-0.32589224,7.90E-05,127,677,4,6.68E-05,171.5,17.56188583,9.41E-05,2.0625,62.59375,,,,,,,,,-132.724834|54.672727
10129,0,0,0,63.60574824,-41.99998854,Greenland,49856.71957,26243,-0.987221122,-0.155570164,-95,47,194,7089,31,-214,245,-183,2,2,-183,1417,170,64,30,499,203,203,499,-0.024786672,-2.92E-05,-0.071318887,6.14E-05,1290.3125,541,0,6.09E-05,38.125,4.141999722,-2.92E-05,1.125,13.0625,1.3,15,26.43,6.4,2,13,1.71,9,-41.99998854|63.60574824
19126,0,0,0,75.29283844,81.75001146,Russia,12285.6585,16941,-0.987194419,0.05009665,-109,25,89,10024,33,-254,287,24,-102,24,-234,250,37,11,37,104,35,104,51,0.001719582,5.08E-05,-0.00742466,-2.50E-06,11.1875,158,0,2.47E-05,4,0.43259427,2.36E-05,0.015625,1.375,,,,,,,,,81.75001146|75.29283844
22447,0,0,0,66.20320965,127.5000115,Russia,12285.6585,6420,-0.987137556,0.120015763,-110,64,112,18649,201,-373,574,135,-336,144,-348,326,61,7,68,173,21,150,24,0.040630199,0.000293412,-0.158998579,-0.000334294,343,582,0,-0.000324584,84.0625,9.106472015,0.00029284,-5.796875,28.90625,,,,,,,,9,127.5000115|66.20320965
18085,0,0,0,61.00818728,67.50001146,Russia,12285.6585,8045,-0.987073898,-0.072859488,-5,72,160,12750,226,-220,446,156,-107,172,-180,542,74,22,39,219,66,203,96,-0.001455652,9.02E-06,-0.009591293,-1.06E-05,47.125,678,0,-5.45E-06,5.25,0.557419062,3.84E-06,-0.171875,1.84375,,,,,,,,9,67.50001146|61.00818728
12635,0,0,0,61.47787362,-6.829415192,Faroe Islands,58368.4082,50667,-0.986859441,-0.023452872,54,15,185,2381,98,15,83,67,67,91,26,1326,162,64,29,459,202,270,338,-0.026674677,6.17E-05,-0.285867691,-0.000173745,210.3125,490,14.32306671,-0.000111117,150.5,16.11245918,2.59E-06,-3.2265625,52.2265625,,,,,,,,6,-6.829415192|61.47787362
8009,0,0,0,77.900658,-71.244652,Greenland,49856.71957,5961,-0.98661679,0.161942914,-141,32,93,11890,44,-306,350,24,-214,27,-282,130,23,6,53,68,18,53,21,0.105118826,-6.13E-05,-0.134556666,-7.32E-06,275,246,0,1.80E-06,72.8125,7.801840305,-6.95E-05,-0.203125,24.75,1.3,15,26.43,6.4,2,13,1.71,9,-71.244652|77.900658
26043,0,0,0,63.60574824,177.0000115,Russia,12285.6585,9351,-0.986576557,0.023596412,-51,62,153,12082,171,-231,402,117,-25,117,-200,391,57,17,35,159,55,112,98,0.001133157,8.77E-06,-0.012951778,-8.69E-06,15,474,0,-6.03E-07,7.875,0.755494714,6.86E-07,-0.140625,2.5,,,,,,,,9,177.0000115|63.60574824
22501,0,0,0,64.90449316,128.2500115,Russia,12285.6585,9660,-0.986515999,-0.124382801,-148,68,118,18462,156,-416,572,88,-374,100,-391,440,75,8,69,217,24,205,28,-0.141621336,-0.000336083,-0.48434332,0.000252158,1223.25,466,0,0.000190182,257.5,26.16057205,-0.000270758,3.875,88.578125,,,,,,,,9,128.2500115|64.90449316
13388,0,0,0,35.02993402,3.000011459,Algeria,5021.616861,1519,-0.986455917,-0.085553817,165,110,318,7882,362,15,347,191,277,284,66,314,34,8,30,96,34,36,89,-0.003164232,1.76E-05,-0.028900467,-2.55E-05,865.125,1961,6.567993641,-2.78E-05,16.1875,1.674475193,1.99E-05,-0.2734375,5.4296875,1.45,18,19.31,6.2,1,12,1.38,8,3.000011459|35.02993402
2445,1,13408,5,64.90449316,-147.7499885,United States,59704.09773,4884,-0.986381829,0.126450032,-17,72,162,13788,213,-232,445,151,-36,170,-199,330,64,8,66,182,26,169,53,0.025268724,-0.000133841,-0.066025399,-9.71E-05,202.25,646,28.95878601,-0.000150326,36.75,3.850252151,-7.82E-05,-2.453125,12.1875,1.41,26,19.83,7.5,1,11,1.45,9,-147.7499885|64.90449316
11824,0,0,0,77.646396,-19.286155,Greenland,49856.71957,8701,-0.986084759,0.132869571,-139,31,108,9700,21,-268,289,-238,-36,3,-246,134,15,3,30,44,15,30,41,0.006592403,0,-0.01209219,1.16E-05,375.4375,280,0,-1.88E-06,6.3125,0.703996181,1.34E-05,0.234375,2.1875,,,,,,,,9,-19.286155|77.646396
22992,0,0,0,66.20320965,135.0000115,Russia,12285.6585,5824,-0.986051202,-0.079865642,-151,73,119,19842,165,-444,610,111,-317,111,-414,281,59,6,80,166,18,166,24,-0.03804322,6.27E-05,-0.260121435,-0.000204012,1019.375,467,0,-2.57E-05,133.9375,14.70404053,-0.00012212,-3.921875,48.203125,,,,,,,,9,135.0000115|66.20320965
5939,0,0,0,79.91882014,-99.53205,Canada,48579.06446,5302,-0.986000538,-0.13889055,-153,21,62,11740,29,-308,337,10,-293,15,-293,143,32,3,77,88,10,59,10,-0.009401483,0.000106783,-0.011855248,-7.12E-06,31.0625,196,0,4.13E-05,6.375,0.692002892,5.84E-05,-0.078125,2.15625,,,,,,,,9,-99.53205|79.91882014
19988,0,0,0,49.31839734,93.75001146,Mongolia,4078.593988,1768,-0.985634148,-0.155463487,-15,112,207,15010,231,-312,542,172,-217,172,-235,156,35,3,70,89,10,89,15,-0.013926919,5.36E-05,-0.057725534,-2.72E-06,1421.0625,1029,4.256124973,7.18E-06,30.9375,3.354850531,4.36E-05,0.40625,10.5625,,,,,,,,6,93.75001146|49.31839734
9367,0,0,0,66.20320965,-52.49998854,Greenland,49856.71957,17921,-0.985457063,0.166397244,-112,53,179,8371,47,-248,295,-35,-218,9,-218,611,80,29,35,239,93,201,93,0.00932456,-1.18E-05,-0.022195239,1.08E-05,1546.6875,335,0,1.23E-05,12.0625,1.294868231,-1.33E-05,0.1796875,4.0859375,1.3,15,26.43,6.4,2,13,1.71,,-52.49998854|66.20320965
5883,0,0,0,76.59099189,-100.4999885,Canada,48579.06446,5636,-0.98524946,-0.163036183,-174,41,92,14436,59,-381,440,24,-351,30,-351,113,28,2,86,78,7,53,7,-0.046180684,0.000175281,-0.065874189,-1.48E-05,69.375,198,0,9.24E-05,35.25,3.84070158,6.67E-05,-0.109375,12.125,,,,,,,,9,-100.4999885|76.59099189
19181,0,0,0,75.9507,82.803,Russia,12285.6585,15282,-0.985140204,-0.141464144,-113,25,88,10034,27,-257,285,19,-105,19,-238,204,34,8,46,96,26,96,37,-0.004428134,3.92E-05,-0.009204719,-1.73E-05,2.125,150,0,-1.13E-05,4.75,0.534392238,3.32E-05,-0.3046875,1.6640625,1.37,25,24.9,6.5,1,11,2.41,,82.803|75.9507
8989,0,0,0,75.29283844,-57.74998854,Greenland,49856.71957,8592,-0.985132098,-0.17164135,-101,32,112,9242,51,-238,289,-11,-214,30,-214,327,52,10,54,154,33,107,33,-0.016934242,0,-0.024726471,-5.00E-12,406.5,242,0,-8.65E-10,13.5,1.444205999,8.59E-10,0,4.5625,1.3,15,26.43,6.4,2,13,1.71,,-57.74998854|75.29283844
23266,0,0,0,70.09913674,138.7500115,Russia,12285.6585,4861,-0.985058129,0.099873804,-133,61,113,17417,156,-381,536,97,-195,105,-350,275,57,8,67,155,26,147,33,0.017758466,-0.000142822,-0.05297444,-9.64E-06,222.0625,454,0.252096593,-2.23E-05,28.1875,3.087837934,-0.00012987,-0.53125,9.765625,,,,,,,,9,138.7500115|70.09913674
7792,0,0,0,80.48409451,-74.24998854,Canada,48579.06446,53327,-0.984372199,-0.166686311,-250,31,83,12654,-39,-411,372,-65,-390,-60,-390,60,14,2,80,40,6,29,6,-0.032098893,0.000126835,-0.030694997,5.77E-06,1862.25,34,0,7.90E-05,16.625,1.79561758,5.34E-05,0.1875,5.671875,1.3,15,26.43,6.4,2,13,1.71,9,-74.24998854|80.48409451
1897,0,0,0,57.43088981,-154.666414,United States,59704.09773,17206,-0.984247148,-0.141161576,44,25,157,4791,131,-27,158,64,15,118,-10,1085,134,65,25,388,195,297,224,-0.042826656,1.86E-05,-0.144050017,-0.000324316,124.375,639,0.074549675,-0.00037557,79.375,8.253185272,9.14E-05,-6.4375,26.375,,,,,,,,5,-154.666414|57.43088981
19984,0,0,0,38.92685654,93.75001146,China,8599.066028,214,-0.984205902,-0.140366927,20,132,311,9956,224,-200,424,149,13,149,-124,23,8,0,140,22,0,22,2,-0.005449027,1.34E-05,-0.02945571,2.47E-12,2912.375,1536,3.478554249,1.94E-06,15.75,1.713166237,1.15E-05,0.1640625,5.4140625,,,,,,,,6,93.75001146|38.92685654
19452,0,0,0,72.69615684,86.25001146,Russia,12285.6585,10971,-0.983753979,-0.090039678,-119,57,127,13841,129,-323,451,82,-107,82,-288,315,38,15,26,109,45,109,82,-0.010726689,-3.70E-05,-0.031688485,-6.46E-05,127.1875,321,0,-8.37E-05,16.9375,1.834480882,-1.77E-05,-1.375,5.875,1.37,25,24.9,6.5,1,11,2.41,9,86.25001146|72.69615684
15635,1,77,3,67.50189313,33.75001146,Russia,12285.6585,10740,-0.983558476,0.134096384,-2,57,179,8934,173,-148,321,119,-91,125,-122,534,68,26,34,198,80,189,84,0.011851219,-7.50E-05,-0.045761686,-3.07E-05,206.375,507,6.985608578,-4.79E-05,23.9375,2.658263922,-5.74E-05,-0.84375,8.359375,,,,,,,,9,33.75001146|67.50189313
6864,0,0,0,76.59099189,-86.99998854,Canada,48579.06446,8892,-0.983480096,-0.089317888,-206,40,88,15487,36,-422,458,7,-394,11,-394,132,27,3,71,78,10,59,10,-0.041538,9.65E-05,-0.073331647,9.65E-05,529.875,213,0,0.000254912,41.25,4.295020103,-6.84E-05,2.0625,13.53125,,,,,,,,9,-86.99998854|76.59099189
15907,0,0,0,66.20320965,37.50001146,Russia,12285.6585,8297,-0.983402371,-0.139208689,9,45,153,8169,166,-125,291,123,-103,123,-103,450,55,20,33,164,68,149,68,-0.007077203,-1.30E-05,-0.023304993,-6.81E-05,71.375,524,0.96590668,-7.39E-05,13,1.354029536,-7.07E-06,-1.421875,4.640625,0.88,14,98.37,5.3,1,18,6.99,9,37.50001146|66.20320965
22556,0,0,0,66.20320965,129.0000115,Russia,12285.6585,9209,-0.983244658,-0.16127491,-140,63,116,17707,159,-388,547,93,-354,104,-363,271,56,4,85,166,12,156,14,-0.022063106,-7.45E-05,-0.055521719,-3.88E-05,1051.5625,466,0,-5.61E-05,31.3125,3.239574909,-5.65E-05,-1.03125,10.203125,,,,,,,,9,129.0000115|66.20320965
24403,0,0,0,50.2634,155.2458,Russia,12285.6585,33455,-0.98304534,-0.037599284,-44,13,80,5157,44,-120,165,0,-26,33,-109,1685,209,91,23,593,306,454,330,-0.030768311,0.000743485,-0.611446857,4.36E-05,1351.5625,405,1.769623995,1.88E-05,331.125,31.84840584,0.000645207,7.03125,112.40625,,,,,,,,,155.2458|50.2634
21020,0,0,0,40.22582068,108.0000115,China,8599.066028,1325,-0.98255378,-0.028989781,78,118,253,11869,300,-166,466,224,-96,233,-96,225,72,1,117,200,3,132,3,-0.000528747,3.31E-06,-0.011482447,-3.89E-06,1250.9375,1621,7.04476881,-2.83E-06,6.9375,0.669621587,2.25E-06,-0.0390625,2.1953125,,,,,,,,7,108.0000115|40.22582068
16375,0,0,0,7.750632424,44.25001146,Ethiopia,673.2230294,1630,-0.982303202,-0.10779988,244,95,635,766,318,169,149,244,243,254,233,302,89,1,122,199,3,27,149,-0.000679912,-2.76E-06,-0.006306824,1.96E-06,957.0625,2385,4.256789207,2.16E-06,3.9375,0.366129041,-2.96E-06,-0.015625,1.25,,,,,,,,3,44.25001146|7.750632424
8828,0,0,0,81.78098627,-59.99998854,Greenland,49856.71957,6095,-0.982265115,0.182478249,-195,41,96,14213,42,-390,432,10,-358,17,-358,147,28,4,67,76,13,69,13,0.024654916,9.42E-06,-0.019174647,-3.27E-06,371.3125,226,0,1.82E-05,10.5625,1.12339592,-1.21E-05,-0.0625,3.546875,,,,,,,,9,-59.99998854|81.78098627
5226,0,0,0,68.8005379,-109.4999885,Canada,48579.06446,4230,-0.981732607,-0.162239105,-134,57,121,14912,120,-354,475,75,-301,75,-320,109,24,2,87,72,7,72,8,-0.008732994,1.18E-05,-0.020439897,-4.47E-05,134.125,302,0,-4.66E-05,11.125,1.193123221,1.37E-05,-0.875,3.75,,,,,,,,9,-109.4999885|68.8005379
21140,0,0,0,68.8005379,109.5000115,Russia,12285.6585,5580,-0.981684029,0.18154195,-119,62,109,17754,179,-392,571,117,-347,126,-351,277,53,8,66,149,25,146,29,0.01700082,3.39E-05,-0.034391478,1.60E-05,282.75,482,0,1.40E-05,18.8125,2.011672497,3.59E-05,0.4140625,6.3515625,0.84,15,139.76,5.3,1,19,8.39,9,109.5000115|68.8005379
3101,0,0,0,69.554177,-139.05921,Canada,48579.06446,6757,-0.98157388,-0.010378329,-95,43,114,12569,106,-268,374,77,-238,77,-245,165,36,4,76,99,13,99,15,-0.001730664,2.84E-05,-0.019429645,-5.79E-06,20.8125,294,0,-7.95E-06,10.8125,1.136544704,3.06E-05,-0.046875,3.609375,1.38,32,13.75,5.9,0,12,1.21,,-139.05921|69.554177
14261,0.999708029,10386,66,37.62788721,15.00001146,Italy,34323.16785,4290,-0.981489599,-0.026491556,129,61,272,5605,252,29,223,120,202,214,59,617,109,6,66,289,20,32,187,-0.003568441,2.71E-05,-0.084264755,8.03E-05,888,1449,29.24004364,6.94E-05,47.0625,4.877104759,3.68E-05,1.953125,15.90625,,,,,,,,8,15.00001146|37.62788721
17485,0,0,0,59.70937678,59.25001146,Russia,12285.6585,11026,-0.981454253,0.154439986,-15,72,174,11539,197,-214,411,143,-106,143,-176,565,96,21,48,261,69,261,87,0.052636467,-0.000131807,-0.171734557,-0.000147346,600.5,621,3,-0.000155052,94.25,9.908867836,-0.000115528,-3.65625,31.46875,,,,,,,,9,59.25001146|59.70937678
16595,0,0,0,13.54361,46.93861,Yemen,1232.520593,105,-0.981387496,0.110911317,292,62,408,3028,367,214,153,319,311,330,250,121,33,2,94,87,8,38,12,0.003291193,5.53E-06,-0.0238961,-6.47E-06,13.75,2845,12.9711647,-4.74E-06,13.375,1.387603998,3.79E-06,-0.0234375,4.5546875,,,,,,,,6,46.93861|13.54361
17384,0,0,0,80.70629,57.584318,Russia,12285.6585,,-0.981144786,0.181891978,-108,24,100,8401,13,-227,240,-206,-30,5,-206,240,24,11,21,71,35,64,71,0.011850627,8.11E-05,-0.010175567,-1.87E-05,2.625,,0,-9.51E-06,5.625,0.597334921,7.20E-05,-0.3359375,1.8828125,,,,,,,,,57.584318|80.70629
11770,0,0,0,79.18670114,-19.49998854,Greenland,49856.71957,8447,-0.980891287,0.170090839,-138,29,92,10618,36,-277,312,-245,-23,19,-255,102,11,2,31,31,10,24,29,0.094868422,-0.000940467,-0.115065023,-0.000177497,47.75,269,0,-0.000556596,61.8125,6.679080963,-0.000529705,-4.2734375,21.1171875,,,,,,,,9,-19.49998854|79.18670114
8762,0.999994789,19184,8,51.9162083,-60.74998854,Canada,48579.06446,18941,-0.980820715,0.061875764,-3,77,194,10783,188,-210,398,139,-159,139,-159,990,114,56,21,330,179,330,179,0.005940564,-2.99E-05,-0.059418585,-3.82E-05,451.4375,602,0,-4.46E-05,32.375,3.445194006,-2.35E-05,-1,11.359375,,,,,,,,9,-60.74998854|51.9162083
23428,0,0,0,66.20320965,141.0000115,Russia,12285.6585,6144,-0.980595112,0.019032238,-149,64,117,17922,143,-404,547,79,-301,95,-378,278,63,6,84,175,19,172,25,0.020899411,0.000488659,-0.199992523,0.000117929,1240.625,452,0,4.51E-05,109.4375,11.39098644,0.000547944,4,40.734375,,,,,,,,9,141.0000115|66.20320965
20096,0,0,0,46.72055284,95.25001146,Mongolia,4078.593988,927,-0.980469525,-0.19335413,2,121,240,13212,239,-264,503,163,-171,172,-189,141,37,1,107,107,3,98,4,-0.010349777,4.52E-06,-0.03606113,-1.94E-07,1749.625,1077,0,-1.36E-06,20,2.107292652,5.68E-06,0.0390625,6.6640625,,,,,,,,6,95.25001146|46.72055284
11058,0,0,0,70.09913674,-29.24998854,Greenland,49856.71957,29482,-0.980153859,0.196690291,-181,52,188,8085,-19,-295,276,-67,-154,-56,-270,333,47,18,27,122,56,85,81,0.015192588,2.27E-13,-0.025949411,2.20E-05,2017.5,331,0,2.64E-05,14.5,1.522144675,-4.46E-06,0.4453125,4.8203125,1.3,15,26.43,6.4,2,13,1.71,9,-29.24998854|70.09913674
21577,0,0,0,71.3976804,115.5000115,Russia,12285.6585,5227,-0.980106294,-0.090913408,-128,58,109,16926,159,-373,531,102,-340,107,-340,217,32,9,49,96,27,93,27,-0.007579503,6.81E-05,-0.022853734,4.51E-05,98.75,399,0.274137408,5.75E-05,12.1875,1.334395051,5.56E-05,1.0546875,4.1640625,,,,,,,,9,115.5000115|71.3976804
10839,0,0,0,68.2393318,-32.2574682,Greenland,49856.71957,21282,-0.979948163,-0.17284961,-65,45,186,7249,74,-170,244,3,-127,43,-146,578,79,27,29,203,112,119,141,-0.01947701,-7.01E-06,-0.04010931,9.45E-06,391.75,364,0,3.55E-05,22.3125,2.354021549,-3.31E-05,0.171875,7.421875,1.3,15,26.43,6.4,2,13,1.71,9,-32.2574682|68.2393318
